Query_ID	Chr	Subject_ID	Genome_start	Genome_end	S_strand	Pident	Qcovs	Aln_Length	Q_length	Q_start	Q_end	S_start	S_end	Evalue	Bitscore	Subject_description
gma-MIR4414a	Chr20	GWHAAEV00000020.1	41018540	41018667	plus	100.000	100	128	128	1	128	41018540	41018667	1.34e-59	232	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR4414b	Chr10	GWHAAEV00000010.1	51436250	51436414	minus	100.000	100	165	165	1	165	51436414	51436250	1.51e-79	298	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR4415a	Chr18	GWHAAEV00000018.1	58834512	58834686	plus	99.432	100	176	176	1	176	58834512	58834686	9.01e-83	310	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR4415b	Chr08	GWHAAEV00000008.1	23311950	23312105	plus	100.000	100	156	156	1	156	23311950	23312105	1.08e-74	282	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR4416a	Chr19	GWHAAEV00000019.1	42268866	42268995	minus	100.000	100	130	130	1	130	42268995	42268866	1.12e-60	235	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR4416b	Chr03	GWHAAEV00000003.1	37970320	37970463	minus	100.000	100	144	144	1	144	37970463	37970320	3.20e-68	260	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR4416c	Chr02	GWHAAEV00000002.1	30762713	30762908	minus	100.000	100	196	196	1	196	30762908	30762713	2.74e-96	354	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR482a	Chr02	GWHAAEV00000002.1	7881438	7881532	plus	100.000	100	95	95	1	95	7881438	7881532	7.44e-42	172	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR482b	Chr20	GWHAAEV00000020.1	40703086	40703154	plus	100.000	100	69	69	1	69	40703086	40703154	5.93e-28	125	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR482c	Chr18	GWHAAEV00000018.1	59804196	59804285	minus	100.000	100	90	90	1	90	59804285	59804196	3.57e-39	163	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR482d	Chr10	GWHAAEV00000010.1	51693800	51693894	minus	98.947	100	95	95	1	95	51693894	51693800	3.16e-40	168	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR482e	Chr20	GWHAAEV00000020.1	40703063	40703179	plus	100.000	100	117	117	1	117	40703063	40703179	1.11e-53	212	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR4992	Chr05	GWHAAEV00000005.1	9411761	9411870	minus	100.000	100	110	110	1	110	9411870	9411761	6.47e-50	199	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR4993	Chr01	GWHAAEV00000001.1	28006275	28006344	minus	100.000	100	70	70	1	70	28006344	28006275	1.74e-28	127	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR4994	Chr16	GWHAAEV00000016.1	36371814	36371904	plus	100.000	100	91	91	1	91	36371814	36371904	1.04e-39	165	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR4995	Chr19	GWHAAEV00000019.1	39633733	39633822	plus	100.000	100	90	90	1	90	39633733	39633822	3.57e-39	163	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR4996	Chr15	GWHAAEV00000015.1	5498160	5498349	plus	100.000	100	190	190	1	190	5498160	5498349	4.78e-93	343	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR4997	Chr16	GWHAAEV00000016.1	29476976	29477305	minus	99.394	100	330	330	1	330	29477305	29476976	4.60e-166	587	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR4997b	Chr04	GWHAAEV00000004.1	24270791	24270881	plus	100.000	100	91	91	1	91	24270791	24270881	1.04e-39	165	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
gma-MIR4998	Chr15	GWHAAEV00000015.1	17118872	17119001	minus	99.237	100	131	131	1	131	17119001	17118872	1.68e-58	229	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR5030	Chr03	GWHAAEV00000003.1	31301375	31301502	plus	94.615	100	130	130	1	130	31301375	31301502	2.31e-50	201	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR5030b	Chr12	GWHAAEV00000012.1	40337304	40337438	plus	100.000	100	135	135	1	135	40337304	40337438	2.27e-63	244	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
gma-MIR5031	Chr01	GWHAAEV00000001.1	57175661	57175799	plus	98.561	100	139	151	1	139	57175661	57175799	9.12e-63	242	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR5032	Chr02	GWHAAEV00000002.1	38799706	38799856	minus	100.000	100	151	151	1	151	38799856	38799706	5.38e-72	273	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR5033	Chr04	GWHAAEV00000004.1	48464964	48465112	plus	88.667	97	150	151	4	149	48464964	48465112	2.15e-45	186	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
gma-MIR5034	Chr06	GWHAAEV00000006.1	47388550	47388700	plus	99.338	100	151	151	2	151	47388550	47388700	2.79e-69	265	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
gma-MIR5035	Chr07	GWHAAEV00000007.1	2003525	2003675	plus	100.000	100	151	151	1	151	2003525	2003675	5.38e-72	273	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR5036	Chr08	GWHAAEV00000008.1	1787925	1788081	plus	96.178	100	157	151	1	151	1787925	1788081	4.14e-67	258	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR5037a	Chr08	GWHAAEV00000008.1	49752875	49753025	plus	99.338	100	151	151	1	151	49752875	49753025	2.29e-70	269	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR5037b	Chr18	GWHAAEV00000018.1	59970182	59970284	plus	100.000	100	103	103	1	103	59970182	59970284	3.78e-46	187	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR5037c	Chr08	GWHAAEV00000008.1	49763246	49763341	plus	100.000	100	96	96	1	96	49763246	49763341	2.16e-42	174	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR5037d	Chr08	GWHAAEV00000008.1	49747261	49747366	plus	100.000	100	106	106	1	106	49747261	49747366	9.25e-48	192	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR5038a	Chr09	GWHAAEV00000009.1	32570898	32571048	plus	100.000	100	151	151	1	151	32570898	32571048	5.38e-72	273	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR5038b	Chr09	GWHAAEV00000009.1	32581963	32582037	plus	100.000	100	75	75	1	75	32581963	32582037	3.76e-31	136	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR5039	Chr12	GWHAAEV00000012.1	37004184	37004334	plus	100.000	100	151	151	1	151	37004184	37004334	5.38e-72	273	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
gma-MIR5040	Chr12	GWHAAEV00000012.1	41581278	41581428	minus	98.675	100	151	151	1	151	41581428	41581278	2.79e-69	264	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
gma-MIR5041	Chr16	GWHAAEV00000016.1	31070231	31070381	plus	100.000	100	151	151	1	151	31070231	31070381	5.38e-72	273	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR5042	Chr18	GWHAAEV00000018.1	10057690	10057840	plus	100.000	100	151	151	1	151	10057690	10057840	5.38e-72	273	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR5043	Chr20	GWHAAEV00000020.1	51286834	51286984	plus	100.000	100	151	151	1	151	51286834	51286984	5.38e-72	273	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
gma-MIR5044	Chr18	GWHAAEV00000018.1	59999483	59999633	minus	100.000	100	151	151	1	151	59999633	59999483	5.38e-72	273	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR5225	Chr19	GWHAAEV00000019.1	1937902	1938014	plus	100.000	100	113	113	1	113	1937902	1938014	1.58e-51	205	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR530a	Chr12	GWHAAEV00000012.1	37978960	37979109	plus	100.000	100	150	150	1	150	37978960	37979109	1.86e-71	271	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
gma-MIR530b	Chr13	GWHAAEV00000013.1	42959301	42959451	minus	100.000	100	151	151	1	151	42959451	42959301	5.38e-72	273	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR530c	Chr11	GWHAAEV00000011.1	16948627	16948833	minus	100.000	100	207	207	1	207	16948833	16948627	3.11e-102	374	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
gma-MIR530d	Chr12	GWHAAEV00000012.1	6284675	6284886	plus	100.000	100	212	212	1	212	6284675	6284886	6.16e-105	383	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
gma-MIR530e	Chr13	GWHAAEV00000013.1	42962839	42963035	minus	100.000	100	197	197	1	197	42963035	42962839	7.91e-97	356	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR5368	Chr04	GWHAAEV00000004.1	23056522	23056690	plus	100.000	100	169	169	1	169	23056522	23056690	1.05e-81	306	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
gma-MIR5369	Chr11	GWHAAEV00000011.1	21371898	21372012	minus	100.000	100	115	115	1	115	21372012	21371898	1.33e-52	208	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
gma-MIR5370	Chr14	GWHAAEV00000014.1	6751309	6751461	plus	98.693	100	153	153	1	153	6751309	6751461	2.33e-70	268	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR5371	Chr15	GWHAAEV00000015.1	35363298	35363520	plus	100.000	100	223	223	1	223	35363298	35363520	6.98e-111	403	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR5372	Chr16	GWHAAEV00000016.1	5688509	5688573	minus	100.000	100	65	65	1	65	5688573	5688509	7.94e-26	118	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR5373	Chr16	GWHAAEV00000016.1	28590753	28590807	plus	100.000	100	55	55	1	55	28590753	28590807	1.61e-20	100	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR5374	Chr05	GWHAAEV00000005.1	16907756	16907975	minus	100.000	100	220	220	1	220	16907975	16907756	2.92e-109	398	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR5375	Chr16	GWHAAEV00000016.1	2902863	2903053	plus	97.906	100	191	191	1	191	2902863	2903053	3.70e-88	327	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR5376	Chr15	GWHAAEV00000015.1	17118849	17119014	plus	99.401	100	167	167	1	167	17118849	17119014	6.50e-78	294	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR5377	Chr02	GWHAAEV00000002.1	40271847	40271968	plus	100.000	100	122	122	1	122	40271847	40271968	2.27e-56	221	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR5377b	Chr12	GWHAAEV00000012.1	15178156	15178233	minus	100.000	100	78	78	1	78	15178233	15178156	9.40e-33	141	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
gma-MIR5378	Chr09	GWHAAEV00000009.1	34155101	34155340	plus	99.583	100	240	239	1	239	34155101	34155340	2.31e-117	425	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR5379	Chr16	GWHAAEV00000016.1	29477063	29477230	minus	98.810	100	168	168	1	168	29477230	29477063	1.88e-78	295	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR5380a	Chr11	GWHAAEV00000011.1	7791977	7792113	plus	100.000	100	137	137	1	137	7791977	7792113	1.90e-64	248	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
gma-MIR5380b	Chr11	GWHAAEV00000011.1	7791977	7792113	plus	97.810	100	137	137	1	137	7791977	7792113	4.18e-60	234	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
gma-MIR5380c	Chr02	GWHAAEV00000002.1	48945699	48945791	minus	100.000	100	93	93	1	93	48945791	48945699	8.79e-41	168	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR5559	Chr19	GWHAAEV00000019.1	769405	769546	plus	100.000	100	142	142	1	142	769405	769546	3.83e-67	257	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR5667	Chr07	GWHAAEV00000007.1	5373431	5373518	minus	100.000	100	88	88	1	88	5373518	5373431	4.20e-38	159	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR5668	Chr16	GWHAAEV00000016.1	29911667	29911779	plus	100.000	100	113	113	1	113	29911667	29911779	1.58e-51	205	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR5669	Chr02	GWHAAEV00000002.1	45432230	45432300	plus	100.000	100	71	71	1	71	45432230	45432300	5.10e-29	129	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR5670a	Chr01	GWHAAEV00000001.1	6972329	6972464	plus	99.265	100	136	136	1	136	6972329	6972464	2.79e-62	242	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR5670b	Chr02	GWHAAEV00000002.1	10830019	10830216	minus	100.000	100	198	198	1	198	10830216	10830019	2.28e-97	358	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR5671a	Chr11	GWHAAEV00000011.1	34233558	34233676	minus	100.000	100	119	119	1	119	34233676	34233558	9.35e-55	215	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
gma-MIR5671b	Chr18	GWHAAEV00000018.1	4434355	4434584	plus	100.000	100	230	230	1	230	4434355	4434584	1.15e-114	416	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR5672	Chr05	GWHAAEV00000005.1	15861570	15861702	minus	100.000	100	133	133	1	133	15861702	15861570	2.71e-62	241	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR5673	Chr01	GWHAAEV00000001.1	41505158	41505264	plus	97.196	100	107	107	1	107	41505158	41505264	5.91e-44	180	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR5674a	Chr09	GWHAAEV00000009.1	41862309	41862516	minus	100.000	100	208	208	1	208	41862516	41862309	8.95e-103	376	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR5674b	Chr09	GWHAAEV00000009.1	41972443	41972647	plus	100.000	100	205	205	1	205	41972443	41972647	3.74e-101	370	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR5675	Chr11	GWHAAEV00000011.1	93027	93277	plus	100.000	100	251	251	1	251	93027	93277	5.04e-126	453	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
gma-MIR5676	Chr08	GWHAAEV00000008.1	28288512	28288657	minus	100.000	100	146	146	1	146	28288657	28288512	2.68e-69	264	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR5677	Chr02	GWHAAEV00000002.1	14818738	14818961	minus	100.000	100	224	224	1	224	14818961	14818738	2.01e-111	405	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR5678	Chr14	GWHAAEV00000014.1	6745715	6745956	plus	97.934	100	242	242	1	242	6745715	6745956	4.24e-114	415	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR5679	Chr08	GWHAAEV00000008.1	25972074	25972152	minus	100.000	100	79	79	1	79	25972152	25972074	2.75e-33	143	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR5761a	Chr10	GWHAAEV00000010.1	53745360	53745555	minus	100.000	100	196	196	1	196	53745555	53745360	2.74e-96	354	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR5761b	Chr03	GWHAAEV00000003.1	3778671	3778770	plus	100.000	100	100	100	1	100	3778671	3778770	1.54e-44	181	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR5762	Chr12	GWHAAEV00000012.1	695663	695800	plus	100.000	100	138	138	1	138	695663	695800	5.49e-65	250	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
gma-MIR5763a	Chr10	GWHAAEV00000010.1	40560033	40560122	plus	86.667	93	90	101	12	101	40560033	40560122	8.11e-23	109	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR5763b	Chr10	GWHAAEV00000010.1	40560033	40560122	plus	86.667	93	90	101	12	101	40560033	40560122	8.11e-23	109	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR5764	Chr14	GWHAAEV00000014.1	29247306	29247452	plus	100.000	100	147	147	1	147	29247306	29247452	7.73e-70	266	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR5764b	Chr14	GWHAAEV00000014.1	32259405	32259827	minus	100.000	100	423	423	1	423	32259827	32259405	0.0	764	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR5765	Chr15	GWHAAEV00000015.1	32693657	32693739	minus	100.000	100	83	83	1	83	32693739	32693657	2.00e-35	150	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
gma-MIR5766	Chr16	GWHAAEV00000016.1	2018316	2018555	minus	100.000	100	240	240	1	240	2018555	2018316	4.49e-120	434	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR5767	Chr16	GWHAAEV00000016.1	31373342	31373452	minus	99.099	100	111	111	1	111	31373452	31373342	7.98e-49	196	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR5768	Chr17	GWHAAEV00000017.1	8511645	8511730	minus	100.000	100	86	86	1	86	8511730	8511645	4.95e-37	156	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
gma-MIR5769	Chr18	GWHAAEV00000018.1	7396554	7396723	plus	98.824	100	170	170	1	170	7396554	7396723	1.56e-79	298	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR5770a	Chr18	GWHAAEV00000018.1	48914088	48914334	minus	100.000	100	247	247	1	247	48914334	48914088	7.34e-124	446	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR5770b	Chr07	GWHAAEV00000007.1	16776402	16776662	minus	100.000	100	261	261	1	261	16776662	16776402	1.96e-131	471	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR5770c	Chr14	GWHAAEV00000014.1	48774049	48774324	plus	100.000	100	276	276	1	276	48774049	48774324	1.50e-139	499	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR5771	Chr02	GWHAAEV00000002.1	41524725	41524805	plus	100.000	100	81	81	1	81	41524725	41524805	2.34e-34	147	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
gma-MIR5772	Chr03	GWHAAEV00000003.1	21809963	21810080	minus	100.000	100	118	118	1	118	21810080	21809963	3.23e-54	214	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR5773	Chr03	GWHAAEV00000003.1	46731802	46731974	plus	100.000	100	173	173	1	173	46731802	46731974	7.25e-84	313	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
gma-MIR5774a	Chr16	GWHAAEV00000016.1	31161040	31161198	plus	86.164	99	159	150	3	150	31161040	31161198	4.11e-48	194	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
gma-MIR5774b	Chr09	GWHAAEV00000009.1	51006022	51006225	minus	74.510	99	204	157	3	157	51006225	51006022	4.07e-42	174	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR5775	Chr04	GWHAAEV00000004.1	9837629	9837759	minus	100.000	100	131	131	1	131	9837759	9837629	3.24e-61	237	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
gma-MIR5776	Chr05	GWHAAEV00000005.1	3452176	3452413	minus	100.000	100	238	238	1	238	3452413	3452176	5.41e-119	430	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR5777	Chr05	GWHAAEV00000005.1	4526593	4526837	minus	100.000	100	245	245	1	245	4526837	4526593	8.86e-123	443	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
gma-MIR5778	Chr06	GWHAAEV00000006.1	48644653	48644775	plus	100.000	100	123	123	1	123	48644653	48644775	6.58e-57	223	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
gma-MIR5779	Chr06	GWHAAEV00000006.1	12779191	12779389	minus	100.000	100	199	199	1	199	12779389	12779191	6.57e-98	360	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
gma-MIR5780a	Chr06	GWHAAEV00000006.1	28773721	28773848	minus	100.000	100	128	128	1	128	28773848	28773721	1.34e-59	232	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
gma-MIR5780b	Chr13	GWHAAEV00000013.1	37256858	37257060	minus	98.522	95	203	216	14	216	37257060	37256858	1.07e-95	353	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR5780c	Chr14	GWHAAEV00000014.1	36734558	36734744	minus	100.000	100	187	187	1	187	36734744	36734558	2.00e-91	338	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
gma-MIR5780d	Chr09	GWHAAEV00000009.1	5091748	5091986	plus	100.000	100	239	239	1	239	5091748	5091986	1.56e-119	432	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
gma-MIR5781	Chr06	GWHAAEV00000006.1	36825331	36825412	minus	100.000	100	82	82	1	82	36825412	36825331	6.84e-35	149	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
gma-MIR5782	Chr07	GWHAAEV00000007.1	12581863	12582003	minus	100.000	100	141	141	1	141	12582003	12581863	1.33e-66	255	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR5783	Chr07	GWHAAEV00000007.1	42960314	42960397	plus	100.000	100	84	84	1	84	42960314	42960397	5.82e-36	152	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
gma-MIR5784	Chr08	GWHAAEV00000008.1	32661153	32661262	plus	100.000	100	110	110	1	110	32661153	32661262	6.47e-50	199	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR5785	Chr08	GWHAAEV00000008.1	47236093	47236242	minus	92.000	100	150	142	1	142	47236242	47236093	9.64e-56	220	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR5786	Chr19	GWHAAEV00000019.1	1918804	1918943	plus	100.000	100	140	140	1	140	1918804	1918943	4.59e-66	253	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
gma-MIR6299	Chr06	GWHAAEV00000006.1	12132792	12132888	plus	100.000	100	97	97	1	97	12132792	12132888	6.29e-43	176	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
gma-MIR6300	Chr08	GWHAAEV00000008.1	3192173	3192422	minus	99.203	100	251	251	1	251	3192422	3192173	3.18e-122	441	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR828a	Chr11	GWHAAEV00000011.1	9033168	9033280	plus	100.000	100	113	113	1	113	9033168	9033280	1.58e-51	205	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
gma-MIR828b	Chr12	GWHAAEV00000012.1	3277397	3277506	plus	100.000	100	110	110	1	110	3277397	3277506	6.47e-50	199	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
gma-MIR862a	Chr18	GWHAAEV00000018.1	59968119	59968208	minus	100.000	100	90	90	1	90	59968208	59968119	3.57e-39	163	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
gma-MIR862b	Chr08	GWHAAEV00000008.1	49768892	49768977	plus	100.000	100	86	86	1	86	49768892	49768977	4.95e-37	156	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
gma-MIR9722	Chr10	GWHAAEV00000010.1	46404287	46404419	minus	100.000	100	133	133	1	133	46404419	46404287	2.71e-62	241	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR9723	Chr13	GWHAAEV00000013.1	3648823	3648996	minus	99.425	100	174	174	1	174	3648996	3648823	8.89e-83	310	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR9724	Chr13	GWHAAEV00000013.1	484645	484783	plus	97.122	100	139	139	1	139	484645	484783	4.26e-60	233	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR9724b	Chr10	GWHAAEV00000010.1	47675775	47675927	minus	98.693	100	153	153	1	153	47675927	47675775	2.33e-70	268	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
gma-MIR9725	Chr13	GWHAAEV00000013.1	24516638	24516796	minus	100.000	100	159	159	1	159	24516796	24516638	2.61e-76	288	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
gma-MIR9726	Chr01	GWHAAEV00000001.1	28636664	28636739	plus	98.684	100	76	76	1	76	28636664	28636739	4.67e-30	133	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
gma-MIR9727	Chr14	GWHAAEV00000014.1	6310161	6310360	minus	100.000	100	200	200	1	200	6310360	6310161	1.89e-98	361	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
