Query_ID	Chr	Subject_ID	Genome_start	Genome_end	S_strand	Pident	Qcovs	Aln_Length	Q_length	Q_start	Q_end	S_start	S_end	Evalue	Bitscore	Subject_description
Gma-MIR12208b|PmiREN0012624|Gm16:37379995-37380083(-)	Chr16	GWHAAEV00000016.1	37510797	37510844	minus	100.000	100	48	48	1	48	37510844	37510797	7.63e-17	87.8	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIR12208c|PmiREN0012625|Gm16:37415395-37415483(-)	Chr16	GWHAAEV00000016.1	37542588	37542635	minus	100.000	100	48	48	1	48	37542635	37542588	7.63e-17	87.8	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIR12208d|PmiREN0012626|Gm16:37491040-37491128(-)	Chr16	GWHAAEV00000016.1	37610805	37610852	minus	100.000	100	48	48	1	48	37610852	37610805	7.63e-17	87.8	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIR12208e|PmiREN0012627|Gm16:37507249-37507337(-)	Chr16	GWHAAEV00000016.1	37578139	37578186	minus	100.000	100	48	48	1	48	37578186	37578139	7.63e-17	87.8	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIR12209|PmiREN0012628|Gm17:5927942-5928134(+)	Chr17	GWHAAEV00000017.1	5975717	5975868	plus	100.000	100	152	152	1	152	5975717	5975868	1.56e-72	275	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIR12210|PmiREN0012629|Gm09:10472001-10472296(-)	Chr09	GWHAAEV00000009.1	10412970	10413224	minus	100.000	100	255	255	1	255	10413224	10412970	3.46e-128	461	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR12213a|PmiREN0012630|Gm10:48521779-48521930(-)	Chr10	GWHAAEV00000010.1	50980490	50980600	minus	100.000	100	111	111	1	111	50980600	50980490	1.88e-50	201	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR12213b|PmiREN0012631|Gm11:15025793-15026022(+)	Chr11	GWHAAEV00000011.1	15058455	15058640	plus	96.237	100	186	189	4	189	15058455	15058640	4.17e-81	305	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
Gma-MIR12214a|PmiREN0012632|Gm16:30019598-30019699(-)	Chr16	GWHAAEV00000016.1	30393194	30393254	minus	100.000	100	61	61	1	61	30393254	30393194	1.08e-23	111	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIR12214b|PmiREN0012633|scaffold_141:19541-19642(-)	Chr16	GWHAAEV00000016.1	30393194	30393254	minus	100.000	100	61	61	1	61	30393254	30393194	1.08e-23	111	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIR12263a|PmiREN0012634|Gm01:7742770-7742940(+)	Chr01	GWHAAEV00000001.1	8330664	8330793	plus	100.000	100	130	130	1	130	8330664	8330793	1.12e-60	235	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIR12263b|PmiREN0012635|Gm04:31264489-31264659(-)	Chr04	GWHAAEV00000004.1	33323688	33323817	minus	100.000	100	130	130	1	130	33323817	33323688	1.12e-60	235	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIR12263c|PmiREN0012636|Gm08:23346802-23346972(+)	Chr08	GWHAAEV00000008.1	23498118	23498247	plus	100.000	100	130	130	1	130	23498118	23498247	1.12e-60	235	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
Gma-MIR12263d|PmiREN0012637|Gm15:18371014-18371122(-)	Chr15	GWHAAEV00000015.1	18615568	18615635	minus	100.000	100	68	68	1	68	18615635	18615568	2.02e-27	123	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR12265|PmiREN0012638|Gm18:4328994-4329249(+)	Chr18	GWHAAEV00000018.1	4434364	4434578	plus	100.000	100	215	215	1	215	4434364	4434578	1.47e-106	389	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
Gma-MIR12267|PmiREN0012639|Gm04:5983035-5983156(+)	Chr04	GWHAAEV00000004.1	5967586	5967666	plus	100.000	100	81	81	1	81	5967586	5967666	2.34e-34	147	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIR12269a|PmiREN0012646|Gm02:39776067-39776203(-)	Chr02	GWHAAEV00000002.1	41456417	41456512	minus	100.000	100	96	96	1	96	41456512	41456417	2.16e-42	174	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIR12269b|PmiREN0012640|Gm03:26712073-26712212(-)	Chr03	GWHAAEV00000003.1	27579837	27579935	minus	100.000	100	99	99	1	99	27579935	27579837	5.31e-44	179	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR12269c|PmiREN0012641|Gm04:39660239-39660377(-)	Chr04	GWHAAEV00000004.1	41900198	41900295	minus	100.000	100	98	98	1	98	41900295	41900198	1.83e-43	178	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIR12269d|PmiREN0012642|Gm09:27559600-27559738(+)	Chr09	GWHAAEV00000009.1	28311457	28311554	plus	100.000	100	98	98	1	98	28311457	28311554	1.83e-43	178	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR12269e|PmiREN0012643|Gm10:38554441-38554579(+)	Chr10	GWHAAEV00000010.1	40966521	40966618	plus	100.000	100	98	98	1	98	40966521	40966618	1.83e-43	178	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR12269f|PmiREN0012644|Gm11:20165995-20166133(+)	Chr11	GWHAAEV00000011.1	20166714	20166811	plus	100.000	100	98	98	1	98	20166714	20166811	1.83e-43	178	  Chromosome 11   Complete=T   Circular=F   OriSeqID=Chr11   Len=40746315
Gma-MIR12269g|PmiREN0012645|Gm18:9304730-9304868(-)	Chr18	GWHAAEV00000018.1	8928095	8928192	minus	100.000	100	98	98	1	98	8928192	8928095	1.83e-43	178	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
Gma-MIR12269h|PmiREN0012647|Gm18:40581437-40581573(-)	Chr18	GWHAAEV00000018.1	42480906	42481001	minus	100.000	100	96	96	1	96	42481001	42480906	2.16e-42	174	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
Gma-MIR12276|PmiREN0012648|Gm15:14208368-14208506(+)	Chr15	GWHAAEV00000015.1	14418451	14418548	plus	100.000	100	98	98	1	98	14418451	14418548	1.83e-43	178	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR12315a|PmiREN0012649|Gm10:46924084-46924217(+)	Chr10	GWHAAEV00000010.1	49390578	49390670	plus	100.000	100	93	93	1	93	49390578	49390670	8.79e-41	168	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR12315b|PmiREN0012650|Gm20:39331800-39331933(-)	Chr20	GWHAAEV00000020.1	43676442	43676534	minus	100.000	100	93	93	1	93	43676534	43676442	8.79e-41	168	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
Gma-MIR12323a|PmiREN0012651|Gm14:37341574-37341811(+)	Chr14	GWHAAEV00000014.1	40395253	40395449	plus	100.000	100	197	197	1	197	40395253	40395449	7.91e-97	356	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
Gma-MIR12323b|PmiREN0012652|Gm16:18074096-18074333(-)	Chr16	GWHAAEV00000016.1	18492993	18493189	minus	100.000	100	197	197	1	197	18493189	18492993	7.91e-97	356	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIR12331|PmiREN0012653|Gm13:20531682-20531801(+)	Chr13	GWHAAEV00000013.1	22283435	22283513	plus	100.000	100	79	79	1	79	22283435	22283513	2.75e-33	143	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIR12336|PmiREN0012654|Gm03:10350387-10350494(+)	Chr03	GWHAAEV00000003.1	10246694	10246760	plus	100.000	100	67	67	1	67	10246694	10246760	6.87e-27	122	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR12337|PmiREN0012655|Gm16:30673382-30673486(+)	Chr16	GWHAAEV00000016.1	31070294	31070357	plus	100.000	100	64	64	1	64	31070294	31070357	2.77e-25	116	  Chromosome 16   Complete=T   Circular=F   OriSeqID=Chr16   Len=38265740
Gma-MIR12347|PmiREN0012656|Gm15:14187026-14187146(+)	Chr15	GWHAAEV00000015.1	14397026	14397105	plus	100.000	100	80	80	1	80	14397026	14397105	8.03e-34	145	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR12367a|PmiREN0012657|Gm06:46126966-46127123(-)	Chr06	GWHAAEV00000006.1	47360008	47360124	minus	99.145	100	117	117	1	117	47360124	47360008	4.74e-52	207	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIR12367b|PmiREN0012658|Gm17:36347091-36347254(+)	Chr17	GWHAAEV00000017.1	36950625	36950747	plus	99.187	100	123	123	1	123	36950625	36950747	2.80e-55	218	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIR12369|PmiREN0012659|Gm04:25859993-25860160(+)	Chr04	GWHAAEV00000004.1	26346866	26346992	plus	100.000	100	127	127	1	127	26346866	26346992	4.62e-59	230	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIR12370|PmiREN0012660|Gm10:31763584-31763891(-)	Chr10	GWHAAEV00000010.1	34142847	34143113	minus	100.000	100	267	267	1	267	34143113	34142847	1.11e-134	482	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR12374a|PmiREN0012661|Gm01:43011723-43011955(-)	Chr01	GWHAAEV00000001.1	44404603	44404794	minus	100.000	100	192	192	1	192	44404794	44404603	3.98e-94	347	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIR12374b|PmiREN0012662|Gm01:45987239-45987471(-)	Chr01	GWHAAEV00000001.1	44404603	44404794	minus	100.000	100	192	192	1	192	44404794	44404603	3.98e-94	347	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIR12374c|PmiREN0012666|Gm03:5754238-5754468(+)	Chr03	GWHAAEV00000003.1	5702977	5703166	plus	100.000	100	190	190	1	190	5702977	5703166	4.78e-93	343	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR12374d|PmiREN0012663|Gm04:27245235-27245467(+)	Chr04	GWHAAEV00000004.1	29227478	29227669	plus	100.000	100	192	192	1	192	29227478	29227669	3.98e-94	347	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIR12374e|PmiREN0012664|Gm05:6060289-6060521(+)	Chr05	GWHAAEV00000005.1	5910951	5911142	plus	100.000	100	192	192	1	192	5910951	5911142	3.98e-94	347	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
Gma-MIR12374f|PmiREN0012665|Gm18:46166254-46166486(+)	Chr18	GWHAAEV00000018.1	48438827	48439018	plus	100.000	100	192	192	1	192	48438827	48439018	3.98e-94	347	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
Gma-MIR12376a|PmiREN0012667|Gm04:33621367-33621464(+)	Chr04	GWHAAEV00000004.1	35719465	35719521	plus	100.000	100	57	57	1	57	35719465	35719521	1.42e-21	104	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIR12376b|PmiREN0012668|Gm08:19595289-19595386(-)	Chr08	GWHAAEV00000008.1	19705068	19705124	minus	100.000	100	57	57	1	57	19705124	19705068	1.42e-21	104	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
Gma-MIR12377a|PmiREN0012669|Gm01:7145731-7145874(-)	Chr01	GWHAAEV00000001.1	7732350	7732452	minus	100.000	100	103	103	1	103	7732452	7732350	3.78e-46	187	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIR12377b|PmiREN0012670|Gm03:46206563-46206706(+)	Chr03	GWHAAEV00000003.1	46893047	46893149	plus	100.000	100	103	103	1	103	46893047	46893149	3.78e-46	187	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR12378a|PmiREN0012671|Gm04:36915974-36916086(-)	Chr04	GWHAAEV00000004.1	28512083	28512154	minus	100.000	100	72	72	1	72	28512154	28512083	1.50e-29	131	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIR12378b|PmiREN0012672|Gm06:36209978-36210090(-)	Chr06	GWHAAEV00000006.1	36862566	36862637	minus	100.000	100	72	72	1	72	36862637	36862566	1.50e-29	131	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIR12378c|PmiREN0012673|Gm09:38144272-38144384(+)	Chr06	GWHAAEV00000006.1	36862566	36862637	minus	100.000	100	72	72	1	72	36862637	36862566	1.50e-29	131	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIR12378d|PmiREN0012674|Gm09:38148391-38148503(-)	Chr06	GWHAAEV00000006.1	36862566	36862637	minus	100.000	100	72	72	1	72	36862637	36862566	1.50e-29	131	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIR12379|PmiREN0012675|Gm01:18204299-18204407(-)	Chr01	GWHAAEV00000001.1	19536113	19536180	minus	100.000	100	68	68	1	68	19536180	19536113	2.02e-27	123	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIR12382a|PmiREN0012676|Gm01:50785894-50786039(+)	Chr01	GWHAAEV00000001.1	52138758	52138862	plus	100.000	100	105	105	1	105	52138758	52138862	3.19e-47	190	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIR12382b|PmiREN0012677|Gm07:18792943-18793040(-)	Chr07	GWHAAEV00000007.1	18920953	18921009	minus	100.000	100	57	57	1	57	18921009	18920953	1.42e-21	104	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIR12392a|PmiREN0012678|Gm01:54322015-54322328(-)	Chr01	GWHAAEV00000001.1	55666999	55667271	minus	100.000	100	273	273	1	273	55667271	55666999	6.32e-138	493	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIR12392b|PmiREN0012679|Gm17:37534082-37534395(-)	Chr17	GWHAAEV00000017.1	38135544	38135816	minus	100.000	100	273	273	1	273	38135816	38135544	6.32e-138	493	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIR12393|PmiREN0012680|Gm06:42676830-42677111(+)	Chr06	GWHAAEV00000006.1	43786171	43786411	plus	100.000	100	241	241	1	241	43786171	43786411	1.29e-120	435	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIR12397|PmiREN0012681|Gm13:42165131-42165254(+)	Chr13	GWHAAEV00000013.1	44010550	44010632	plus	100.000	100	83	83	1	83	44010550	44010632	2.00e-35	150	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIR12398|PmiREN0012682|Gm02:10682941-10683120(-)	Chr02	GWHAAEV00000002.1	10830047	10830185	minus	100.000	100	139	139	1	139	10830185	10830047	1.59e-65	251	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIR12399|PmiREN0012683|Gm03:24451558-24451680(+)	Chr03	GWHAAEV00000003.1	25459139	25459220	plus	100.000	100	82	82	1	82	25459139	25459220	6.84e-35	149	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR12405|PmiREN0012684|Gm03:37253218-37253384(-)	Chr03	GWHAAEV00000003.1	37970328	37970453	minus	100.000	100	126	126	1	126	37970453	37970328	1.60e-58	228	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR12410a|PmiREN0012688|Gm07:9894086-9894192(+)	Chr07	GWHAAEV00000007.1	10023313	10023378	plus	98.485	100	66	66	1	66	10023313	10023378	9.93e-25	115	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIR12410b|PmiREN0012685|Gm07:9895382-9895488(-)	Chr07	GWHAAEV00000007.1	10025943	10026008	minus	100.000	100	66	66	1	66	10026008	10025943	2.34e-26	120	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIR12410c|PmiREN0012689|Gm07:9896698-9896804(+)	Chr07	GWHAAEV00000007.1	10024652	10024717	plus	100.000	100	66	66	1	66	10024652	10024717	2.34e-26	120	  Chromosome 7   Complete=T   Circular=F   OriSeqID=Chr07   Len=46590119
Gma-MIR12410d|PmiREN0012686|Gm12:34487958-34488064(+)	Chr12	GWHAAEV00000012.1	37343034	37343099	plus	100.000	100	66	66	1	66	37343034	37343099	2.34e-26	120	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
Gma-MIR12410e|PmiREN0012690|Gm14:13862514-13862620(+)	Chr14	GWHAAEV00000014.1	13859412	13859477	plus	100.000	100	66	66	1	66	13859412	13859477	2.34e-26	120	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
Gma-MIR12410f|PmiREN0012687|Gm14:13863854-13863960(-)	Chr14	GWHAAEV00000014.1	13860752	13860817	minus	100.000	100	66	66	1	66	13860817	13860752	2.34e-26	120	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
Gma-MIR12411a|PmiREN0012691|Gm06:22069055-22069239(-)	Chr06	GWHAAEV00000006.1	21922319	21922462	minus	97.222	100	144	144	1	144	21922462	21922319	8.60e-63	242	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIR12411b|PmiREN0012692|Gm09:38861666-38861850(-)	Chr09	GWHAAEV00000009.1	39844157	39844300	minus	100.000	100	144	144	1	144	39844300	39844157	3.20e-68	260	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR12413|PmiREN0012693|Gm01:4805566-4805689(-)	Chr01	GWHAAEV00000001.1	5368689	5368771	minus	100.000	100	83	83	1	83	5368771	5368689	2.00e-35	150	  Chromosome 1   Complete=T   Circular=F   OriSeqID=Chr01   Len=59249829
Gma-MIR12417a|PmiREN0012694|Gm12:22688954-22689060(-)	Chr12	GWHAAEV00000012.1	24650530	24650595	minus	100.000	100	66	66	1	66	24650595	24650530	2.34e-26	120	  Chromosome 12   Complete=T   Circular=F   OriSeqID=Chr12   Len=44494750
Gma-MIR12417b|PmiREN0012695|Gm15:42377085-42377264(-)	Chr15	GWHAAEV00000015.1	43798314	43798452	minus	99.281	100	139	139	1	139	43798452	43798314	6.75e-64	247	  Chromosome 15   Complete=T   Circular=F   OriSeqID=Chr15   Len=53421904
Gma-MIR12418a|PmiREN0012696|Gm17:1393641-1393744(-)	Chr17	GWHAAEV00000017.1	1415507	1415569	minus	100.000	100	63	63	1	63	1415569	1415507	9.41e-25	114	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIR12418b|PmiREN0012697|Gm20:223190-223299(-)	Chr20	GWHAAEV00000020.1	228277	228345	minus	100.000	100	69	69	1	69	228345	228277	5.93e-28	125	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
Gma-MIR12469|PmiREN0012698|Gm02:14933057-14933249(-)	Chr02	GWHAAEV00000002.1	14518930	14519081	minus	100.000	100	152	152	1	152	14519081	14518930	1.56e-72	275	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIR12524|PmiREN0012700|Gm14:19973337-19973479(+)	Chr14	GWHAAEV00000014.1	19874611	19874712	plus	100.000	100	102	102	1	102	19874611	19874712	1.30e-45	185	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
Gma-MIR12530|PmiREN0012701|Gm02:47166606-47166729(-)	Chr02	GWHAAEV00000002.1	48944626	48944708	minus	100.000	100	83	83	1	83	48944708	48944626	2.00e-35	150	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIR12551|PmiREN0012430|Gm14:33705734-33705950(-)	Chr14	GWHAAEV00000014.1	36734562	36734737	minus	100.000	100	176	176	1	176	36734737	36734562	1.74e-85	318	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
Gma-MIR12586a|PmiREN0012705|Gm03:26500966-26501087(-)	Chr03	GWHAAEV00000003.1	27353828	27353908	minus	100.000	100	81	81	1	81	27353908	27353828	2.34e-34	147	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR12586b|PmiREN0012704|Gm08:16738162-16738279(+)	Chr08	GWHAAEV00000008.1	16822575	16822651	plus	100.000	100	77	77	1	77	16822575	16822651	3.22e-32	140	  Chromosome 8   Complete=T   Circular=F   OriSeqID=Chr08   Len=49896852
Gma-MIR12586c|PmiREN0012702|Gm18:55461382-55461501(-)	Chr18	GWHAAEV00000018.1	57854970	57855048	minus	100.000	100	79	79	1	79	57855048	57854970	2.75e-33	143	  Chromosome 18   Complete=T   Circular=F   OriSeqID=Chr18   Len=60669500
Gma-MIR12586d|PmiREN0012703|Gm20:43276494-43276615(+)	Chr20	GWHAAEV00000020.1	47595154	47595234	plus	100.000	100	81	81	1	81	47595154	47595234	2.34e-34	147	  Chromosome 20   Complete=T   Circular=F   OriSeqID=Chr20   Len=52284028
Gma-MIR12604|PmiREN0012390|Gm03:20390391-20390620(-)	Chr03	GWHAAEV00000003.1	21477148	21477336	minus	100.000	100	189	189	1	189	21477336	21477148	1.66e-92	342	  Chromosome 3   Complete=T   Circular=F   OriSeqID=Chr03   Len=47695029
Gma-MIR12630|PmiREN0012346|Gm19:4415562-4415638(+)	Chr19	GWHAAEV00000019.1	4389483	4389540	plus	100.000	100	58	58	1	58	4389483	4389540	4.20e-22	105	  Chromosome 19   Complete=T   Circular=F   OriSeqID=Chr19   Len=52317195
Gma-MIR12653a|PmiREN0012706|Gm06:13754259-13754353(+)	Chr06	GWHAAEV00000006.1	13810307	13810360	plus	100.000	100	54	54	1	54	13810307	13810360	5.42e-20	98.7	  Chromosome 6   Complete=T   Circular=F   OriSeqID=Chr06   Len=51952677
Gma-MIR12653b|PmiREN0012707|Gm18:8292070-8292267(-)	Chr04	GWHAAEV00000004.1	6975421	6975577	plus	87.898	100	157	157	1	157	6975421	6975577	3.57e-49	198	  Chromosome 4   Complete=T   Circular=F   OriSeqID=Chr04   Len=53978414
Gma-MIR12671|PmiREN0012708|Gm09:5077401-5077531(-)	Chr09	GWHAAEV00000009.1	5091821	5091910	minus	100.000	100	90	90	1	90	5091910	5091821	3.57e-39	163	  Chromosome 9   Complete=T   Circular=F   OriSeqID=Chr09   Len=51486896
Gma-MIR12730|PmiREN0012709|Gm13:35848274-35848392(-)	Chr10	GWHAAEV00000010.1	40560036	40560112	plus	85.714	99	77	78	2	78	40560036	40560112	5.20e-17	90.6	  Chromosome 10   Complete=T   Circular=F   OriSeqID=Chr10   Len=54067360
Gma-MIR12786|PmiREN0012710|Gm05:15834722-15834873(-)	Chr05	GWHAAEV00000005.1	15861580	15861690	minus	100.000	100	111	111	1	111	15861690	15861580	1.88e-50	201	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
Gma-MIR12788|PmiREN0012711|Gm17:40567089-40567179(-)	Chr17	GWHAAEV00000017.1	41163332	41163381	minus	100.000	100	50	50	1	50	41163381	41163332	6.86e-18	91.5	  Chromosome 17   Complete=T   Circular=F   OriSeqID=Chr17   Len=42350739
Gma-MIR12794|PmiREN0012712|Gm13:22252152-22252293(-)	Chr13	GWHAAEV00000013.1	24009726	24009826	minus	100.000	100	101	101	1	101	24009826	24009726	4.48e-45	183	  Chromosome 13   Complete=T   Circular=F   OriSeqID=Chr13   Len=47100052
Gma-MIR12841|PmiREN0012713|Gm02:47167791-47167909(-)	Chr02	GWHAAEV00000002.1	48945705	48945782	minus	100.000	100	78	78	1	78	48945782	48945705	9.40e-33	141	  Chromosome 2   Complete=T   Circular=F   OriSeqID=Chr02   Len=52160593
Gma-MIR12918|PmiREN0012714|Gm05:38551935-38552124(+)	Chr05	GWHAAEV00000005.1	41532911	41533059	plus	100.000	100	149	149	1	149	41532911	41533059	6.45e-71	269	  Chromosome 5   Complete=T   Circular=F   OriSeqID=Chr05   Len=45299532
Gma-MIR12920|PmiREN0012715|Gm14:6758523-6758827(-)	Chr14	GWHAAEV00000014.1	6745703	6745966	minus	98.106	100	264	264	1	264	6745966	6745703	5.34e-126	454	  Chromosome 14   Complete=T   Circular=F   OriSeqID=Chr14   Len=53013617
